garage_id,address,lat,lng,rate_per_half_hour,carpark_type_str,capacity,start_date_time,start_date,start_time,end_date_time,end_date,end_time,duration_type,parking_type,cust_id,cell
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000671,9057347320
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000672,4169721561
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000672,4169721561
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000673,4163631988
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000673,4163631988
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000674,4164985245
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000674,4164985245
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000675,4164822273
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000675,4164822273
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 16:00,2020-02-12,16:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000676,4169720162
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000676,4169720162
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000677,4164869702
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000677,4164869702
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000678,4169606612
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000678,4169606612
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000679,9057768845
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000679,9057768845
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000680,4169321307
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000680,4169321307
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000681,4162561330
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000681,4162561330
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 16:00,2020-02-12,16:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000682,4166998105
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000682,4166998105
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000683,4163686219
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000683,4163686219
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000684,4169016799
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000684,4169016799
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000685,4167522870
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000685,4167522870
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 16:00,2020-02-12,16:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000686,4164400294
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000686,4164400294
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000687,9053561469
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000687,9053561469
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000688,4169291499
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000688,4169291499
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000689,4167519311
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000689,4167519311
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000690,4166907374
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000690,4166907374
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000691,4163915980
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000691,4163915980
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000692,4162850301
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000692,4162850301
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000693,4167780770
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000693,4167780770
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000694,4169255612
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000694,4169255612
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000695,4165811095
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000695,4165811095
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000696,4164883078
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000696,4164883078
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000697,4165519311
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000697,4165519311
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000698,9059383844
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000698,9059383844
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000699,4167521733
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000699,4167521733
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000700,6473408771
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000700,6473408771
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000701,4164664984
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000701,4164664984
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000702,4164861548
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000702,4164861548
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000703,4167573189
GP0176,40 York Street,43.6455358,-79.3827237,$4.00,Garage,312,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000703,4167573189
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000704,4164447251
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000704,4164447251
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000705,9057147311
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000705,9057147311
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000706,4167781372
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000706,4167781372
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000707,4169226740
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000707,4169226740
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000708,9056809289
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000708,9056809289
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000709,4162889666
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000709,4162889666
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000710,4164442190
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000710,4164442190
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000711,9058340627
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000711,9058340627
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000712,4166150298
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000712,4166150298
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000713,4164614247
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000713,4164614247
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000714,9053544322
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000714,9053544322
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000715,9053539794
GP0086,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$1.00,Surface,292,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000715,9053539794
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000716,9057791329
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000716,9057791329
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000717,9058920095
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000717,9058920095
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000718,4167240615
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000718,4167240615
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000719,9053589997
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000719,9053589997
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000720,4162833730
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000720,4162833730
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000721,4164909119
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000721,4164909119
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000722,4163328809
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000722,4163328809
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000723,4162619147
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000723,4162619147
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000724,4164997717
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000724,4164997717
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000725,9059340421
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000725,9059340421
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000726,2898207460
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000726,2898207460
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000727,4164926184
GP0100,20 Ashbridges Bay Park Road (Parks),43.660056,-79.311365,$1.00,Surface,270,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000727,4164926184
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000728,4163329720
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000728,4163329720
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000729,9054688514
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000729,9054688514
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000730,9059881385
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000730,9059881385
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000731,9059357837
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000731,9059357837
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000732,9056840677
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000732,9056840677
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000733,4162892673
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000733,4162892673
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000734,9056465383
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000734,9056465383
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000735,4162901907
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000735,4162901907
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000736,4164397312
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000736,4164397312
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000737,9056848344
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000737,9056848344
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000738,9059374419
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000738,9059374419
GP0140,271 Front Street East,43.651254,-79.362971,$2.50,Surface,83,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000739,9057322084
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-14 17:00,2020-02-14,17:00,2020-02-16 18:00,2020-02-16,18:00,short-term,public,ACA000739,4162893749
